ACC_ID,LONGITUDE,LATITUDE,CRASH_DATE,CRASH_TIME,ACCIDENT_TYPE,SEVERITY,EVENT_NATURE,EVENT_TYPE,TOTAL_BIKE_INVOLVED,TOTAL_TRUCK_INVOLVED,TOTAL_HEAVY_TRUCK_INVOLVED,TOTAL_MOTOR_CYCLE_INVOLVED,TOTAL_OTHER_VEHICLES_INVOLVED,TOTAL_PEDESTRIANS_INVOLVED,REGION
9938379,115.990227,-32.124572,2019,1946.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9938466,115.852686,-31.950189,2019,1304.0,Midblock,Fatal,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9938470,115.786953,-32.122397,2019,1956.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9938625,115.63369499999999,-33.360446,2019,830.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Southern
9938709,115.74479,-32.537464,2019,1043.0,Intersection,Fatal,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9938855,115.836119,-32.043258,2019,1027.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,2,Metro
9938952,115.93888100000001,-32.031239,2019,2308.0,Intersection,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9939002,115.862669,-31.988553999999997,2019,1645.0,Midblock,PDO Major,Right Angle,Involving Parking,0,0,0,0,1,1,Metro
9939008,115.812104,-32.243334999999995,2019,620.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9959019,115.733396,-32.535478999999995,2019,1150.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9967695,115.90323500000001,-31.955923,2019,700.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,1,0,0,1,Metro
9967731,115.79246100000002,-32.086378,2019,1530.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9967815,116.00194099999999,-31.891034,2019,1600.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9939186,115.79135900000001,-31.977097999999998,2019,1145.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9939372,115.816727,-31.967452,2019,1330.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9939769,115.84356000000001,-31.941952,2019,750.0,Intersection,Hospital,Right Angle,,0,0,0,0,2,1,Metro
9949761,115.94374499999999,-32.022636,2019,1730.0,Midblock,Medical,Hit Pedestrian,Involving Parking,0,0,0,0,1,1,Metro
9949777,115.730727,-32.519979,2019,1635.0,Intersection,PDO Minor,Rear End,Involving Pedestrian,0,0,0,0,2,1,Metro
9949840,115.99106299999998,-32.074451,2019,2215.0,Intersection,Hospital,Hit Object,,0,0,0,0,1,1,Metro
9950046,115.85678600000001,-31.94793,2019,2200.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9968031,121.470684,-30.747111999999998,2019,815.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Northern
9968323,115.93888100000001,-32.031239,2019,1500.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9968451,115.754931,-32.042849,2019,745.0,Intersection,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9940141,115.81879199999999,-32.233242,2019,1705.0,Midblock,PDO Minor,,,0,0,0,0,1,1,Metro
9950582,114.61126499999999,-28.773059000000003,2019,1702.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Northern
9968707,115.754502,-32.040974,2019,740.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9940550,115.86837,-31.978452,2019,2130.0,Intersection,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,2,Metro
9940644,115.65738,-33.344107,2019,555.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Southern
9940711,116.06752900000001,-31.985796,2019,1421.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9969688,114.644857,-28.776453000000004,2019,2016.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Northern
9961331,115.879333,-31.851442,2019,1610.0,Midblock,PDO Minor,Right Turn Thru,Entering / Leaving Driveway,0,0,0,0,1,1,Metro
9961635,115.75537299999999,-32.007459999999995,2019,1600.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9969927,115.696845,-31.638163,2019,1630.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,2,Metro
9970096,115.91528400000001,-32.086645000000004,2019,1100.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,2,Metro
9970134,115.75466899999999,-32.038843,2019,1717.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9970229,115.841338,-31.823686,2019,1845.0,Intersection,Medical,Sideswipe Same Dirn,,0,0,0,0,2,1,Metro
9962299,115.79789699999999,-31.703322999999997,2019,815.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,2,Metro
9962496,116.012992,-31.888603000000003,2019,1040.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9962520,115.77715500000001,-31.878082,2019,1110.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9930973,115.874321,-32.629171,2018,1520.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9942888,115.84473,-32.004683,2019,1615.0,Intersection,PDO Major,Right Angle,,0,0,0,0,2,1,Metro
9953334,123.59100000000001,-17.742897,2019,2038.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Northern
9953362,115.627624,-31.536713,2019,1520.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Northern
9953915,115.876893,-31.821799,2019,1200.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,1,0,0,1,1,Metro
9953937,115.860982,-31.936509,2019,1447.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9933043,115.814776,-32.068705,2018,1410.0,Intersection,PDO Major,Rear End,,0,0,0,0,2,1,Metro
9953976,115.878648,-31.953138,2019,1725.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9954011,115.932999,-32.018015000000005,2019,1805.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9954047,115.904977,-31.889958,2019,1400.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9954323,115.95130800000001,-31.884195000000002,2019,2000.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9954414,115.97328,-31.852225,2019,1727.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9954449,115.862023,-32.000427,2019,1428.0,Midblock,PDO Minor,Hit Pedestrian,Involving Parking,0,0,0,0,1,1,Metro
9954472,115.84123799999999,-31.929422,2019,1846.0,Intersection,Hospital,Rear End,Involving Overtaking,0,0,0,0,2,1,Metro
9954566,115.76691699999999,-31.901097999999998,2019,30.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9945211,115.83263999999998,-31.947125,2019,2155.0,Midblock,PDO Major,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9995698,115.86305,-31.951319,2019,2200.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10006304,116.80998899999999,-20.747207999999997,2019,1905.0,Intersection,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Northern
9986461,116.145252,-31.871862,2019,2110.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,2,Metro
9996986,121.473903,-30.771056,2019,430.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,1,0,1,Northern
9997174,115.767698,-31.746440999999997,2019,835.0,Intersection,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10011210,115.64715600000001,-33.374631,2019,1435.0,Intersection,Medical,Rear End,,0,0,0,0,4,1,Southern
10011320,115.75328999999999,-32.075288,2019,1500.0,Midblock,Hospital,Hit Object,,0,0,0,0,1,1,Metro
10011456,121.47408999999999,-30.770974,2019,433.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Northern
10011486,115.844296,-31.855643,2019,839.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9987475,115.888337,-32.038724,2019,1520.0,Intersection,PDO Major,Right Angle,,0,0,0,0,2,1,Metro
9987571,115.102769,-33.851031,2019,2137.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Southern
9997334,115.07475900000001,-33.949996999999996,2019,1155.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Southern
9997489,116.04761599999999,-32.125054999999996,2019,1635.0,Midblock,PDO Major,Rear End,Involving Parking,0,1,0,0,1,1,Metro
9997878,115.794518,-31.800345,2019,830.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9997895,115.82660700000001,-31.880171,2019,1202.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,0,1,Metro
9997916,115.872142,-31.855784000000003,2019,1709.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9997993,115.749928,-32.538292999999996,2019,2032.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,0,1,Metro
9987832,117.85806299999999,-34.994646,2019,2154.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Southern
9988209,115.107583,-33.615457,2019,1247.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Southern
9998053,116.05821499999999,-31.968404999999997,2019,1005.0,Intersection,Medical,Right Angle,,0,0,0,0,2,1,Metro
9998107,116.070122,-31.844929999999998,2019,1945.0,Midblock,Hospital,Rear End,,0,0,0,0,2,1,Metro
9998209,115.83221100000002,-31.848128000000003,2019,2015.0,Intersection,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9998373,115.953869,-32.099957,2019,1745.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,2,Metro
9998554,115.86581399999999,-31.952615,2019,715.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10007017,115.917919,-32.000597,2019,1845.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10007024,115.862784,-32.143343,2019,1655.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10007281,115.86271,-31.981324,2019,1645.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10007503,115.765847,-31.739512,2018,1055.0,Intersection,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9988954,115.89350800000001,-31.891381,2019,1505.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9979381,115.93408899999999,-31.963461,2019,1738.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9989213,115.829153,-32.046074,2019,1500.0,Intersection,PDO Minor,Right Angle,,0,0,0,0,1,1,Metro
10008387,115.84248999999998,-32.069905,2019,1950.0,Intersection,PDO Minor,Sideswipe Same Dirn,,0,0,0,0,2,1,Metro
9979746,115.861369,-31.959061,2019,1300.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9979898,115.884215,-32.012113,2019,730.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9979930,115.711603,-31.651690000000002,2019,810.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9990147,115.823903,-31.95642,2019,830.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9999834,115.81219399999999,-32.244144,2019,1815.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9980258,115.865802,-31.988565,2019,1020.0,Midblock,PDO Major,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10010353,115.89049299999999,-31.969419,2019,815.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10010488,115.83526499999999,-32.021859,2019,1100.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10010560,115.84754099999999,-31.800879,2019,600.0,Midblock,PDO Major,,,0,1,0,0,1,1,Metro
10001016,115.870942,-32.132187,2019,1345.0,Midblock,PDO Major,Hit Object,,0,0,0,0,1,2,Metro
10001044,115.97038700000002,-31.77163,2019,1610.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10010764,115.921572,-31.994037,2019,950.0,Intersection,PDO Major,Rear End,,0,0,0,0,3,1,Metro
10010959,115.97608100000001,-31.899393,2019,1720.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,1,0,0,0,0,1,Metro
10002081,115.860374,-31.950821,2019,2145.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9982380,115.819419,-31.90597,2019,1625.0,Intersection,PDO Minor,Sideswipe Same Dirn,Involving Overtaking,1,0,0,0,0,1,Metro
9992595,115.64163700000002,-33.329377,2019,1523.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Southern
9992779,123.732424,-17.50061,2019,1755.0,Midblock,Fatal,Hit Pedestrian,Involving Pedestrian,0,1,0,0,0,2,Northern
9992849,128.73448100000002,-15.777657000000001,2019,1930.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Northern
9972499,115.759464,-32.065707,2019,1815.0,Intersection,PDO Major,Right Angle,,0,0,0,0,2,1,Metro
9992970,115.93423,-32.039522,2019,710.0,Intersection,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,2,Metro
9993095,115.82339099999999,-31.945304999999998,2019,730.0,Intersection,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9983477,115.935847,-32.019397,2019,2200.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9983888,115.828585,-32.025109,2019,1906.0,Intersection,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9984030,116.775915,-32.404488,2019,29.0,Midblock,Fatal,Hit Pedestrian,Involving Pedestrian,0,1,0,0,0,2,Metro
9984191,115.873956,-31.939311,2019,1753.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9984202,115.85558,-31.956796,2019,1930.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,2,1,Metro
9993502,115.89733500000001,-31.912366,2019,740.0,Intersection,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9993598,115.68843700000001,-31.618498,2019,1140.0,Midblock,Hospital,Rear End,,0,0,0,0,1,1,Metro
9993618,116.003178,-32.118359999999996,2019,700.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9993783,115.859748,-31.955757000000002,2019,1650.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9993805,115.75158700000001,-32.316489000000004,2019,1500.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9993820,117.73133700000001,-22.520891,2019,1900.0,Midblock,PDO Major,Hit Animal,Involving Animal,0,0,0,0,1,1,Northern
10003647,116.01347700000001,-31.891841999999997,2019,1055.0,Intersection,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,2,Metro
10003671,114.60564299999999,-28.775851,2019,1418.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Northern
10003752,115.829477,-31.919676000000003,2019,2200.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9974361,115.85875800000001,-31.934753999999998,2019,1100.0,Intersection,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9984232,115.811438,-32.580149,2019,657.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
9984398,115.870833,-31.933334000000002,2019,2305.0,Midblock,Hospital,Rear End,Involving Parking,0,0,0,0,1,1,Metro
9985060,115.77693300000001,-32.273596999999995,2019,2230.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10036320,115.752633,-32.031323,2019,1215.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10026695,115.931449,-31.9584,2019,1255.0,Intersection,PDO Major,Rear End,Involving Pedestrian,0,0,0,0,2,1,Metro
10046509,115.849783,-32.012423,2019,610.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10016615,115.83431000000002,-31.870103000000004,2019,1530.0,Intersection,PDO Minor,Hit Pedestrian,Involving Parking,0,0,0,0,1,1,Metro
10038316,121.47038300000001,-30.767017,2019,445.0,Midblock,Fatal,Hit Pedestrian,Involving Pedestrian,0,0,0,1,0,1,Northern
10038565,115.807896,-31.865101,2019,1050.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10038602,115.825622,-31.819771999999997,2019,1140.0,Intersection,PDO Minor,Sideswipe Same Dirn,,0,0,0,0,1,1,Metro
10038735,115.754081,-31.795543,2019,2220.0,Intersection,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10028744,121.466521,-30.752926000000002,2019,1905.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Northern
10029126,115.88144199999999,-32.06682,2019,238.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10039491,115.77203300000001,-32.06524,2019,2000.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10039554,115.832578,-31.889024,2019,2330.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10039624,115.752358,-32.029786,2019,1203.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10047606,115.840369,-31.948139,2019,1437.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10019150,115.827147,-31.971015,2018,725.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,1,0,0,0,0,1,Metro
10019282,115.857492,-31.952464000000003,2019,1340.0,Intersection,PDO Major,Hit Pedestrian,Involving Pedestrian,1,0,0,0,0,1,Metro
10019889,115.81778100000001,-31.967785,2019,1745.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,1,0,2,Metro
10019897,115.90626999999999,-31.846087,2019,730.0,Intersection,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,2,Metro
10040019,115.83308400000001,-31.836559,2019,945.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10048552,115.81716599999999,-32.077271,2019,1605.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10020138,115.922227,-31.974577000000004,2019,1040.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10048996,115.896561,-31.960860999999998,2019,2100.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10049155,115.76995600000001,-31.7431,2019,1430.0,Intersection,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10049305,115.95488600000002,-32.022438,2019,1554.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10049414,115.842203,-32.065309,2019,1945.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10021001,115.895495,-31.897209000000004,2019,725.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10031388,116.670227,-31.654774,2019,1140.0,Intersection,PDO Major,Rear End,,1,0,0,0,1,1,Metro
10021141,115.91228400000001,-32.074231,2019,855.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10042701,115.856521,-31.947806,2019,128.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10043269,115.830474,-31.855273999999998,2019,620.0,Intersection,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10012498,115.777073,-31.818578999999996,2019,830.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10012912,115.82313700000002,-31.940751000000002,2019,1300.0,Intersection,PDO Minor,Right Turn Thru,,0,0,0,0,2,1,Metro
10034049,115.954627,-32.181153,2019,115.0,Midblock,PDO Major,Hit Object,,0,0,0,0,1,1,Metro
10034059,115.811305,-32.147704,2019,2030.0,Midblock,PDO Major,,,0,0,0,0,1,1,Metro
10034237,115.739421,-32.532521,2019,1555.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,2,Metro
10023994,115.739442,-32.532431,2019,1601.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10024302,116.01695500000001,-32.150784,2019,1200.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10034424,115.81965100000001,-32.068573,2019,2035.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,2,Metro
10034438,117.50221200000001,-34.985286,2019,2206.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Southern
10034703,115.881971,-31.879555,2019,2310.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,2,Metro
10044305,115.76496599999999,-31.821510999999997,2019,815.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10044433,115.745383,-32.494613,2019,1206.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10024434,115.92486799999999,-31.877025,2019,1546.0,Midblock,Fatal,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10024754,116.000727,-31.890721999999997,2019,1655.0,Midblock,Medical,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10024878,115.81165800000001,-31.934878,2019,900.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,2,Metro
10024920,115.857348,-31.954921999999996,2019,1135.0,Midblock,PDO Minor,Hit Pedestrian,Involving Parking,0,0,0,0,1,1,Metro
10025160,115.957871,-31.784251,2019,1530.0,Midblock,PDO Minor,Non Collision,,0,0,0,1,0,1,Metro
10034843,115.67867199999999,-32.563704,2019,1452.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10015148,115.834645,-31.942369,2019,820.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10025231,115.815607,-31.978878,2019,920.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10025382,115.844329,-31.949438,2019,1740.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10025399,115.742571,-32.304456,2019,1445.0,Midblock,PDO Minor,Rear End,Entering / Leaving Driveway,0,0,0,2,0,1,Metro
10025698,115.999247,-32.128667,2019,850.0,Intersection,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10025714,115.81448600000002,-32.244129,2019,1300.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10015283,115.871323,-31.959656,2019,830.0,Intersection,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10015289,115.85868500000001,-31.95802,2019,745.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10015613,115.75980200000001,-31.992325,2019,900.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10025877,121.472509,-30.747467999999998,2019,1827.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Northern
10026204,115.77959399999999,-32.052957,2019,2240.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10075355,117.94678200000001,-34.998187,2019,1616.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Southern
10075839,115.78470700000001,-32.045159000000005,2019,1525.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10056715,115.96706200000001,-31.781692,2019,1715.0,Midblock,PDO Major,Sideswipe Same Dirn,Involving Parking,0,0,0,0,2,1,Metro
10066598,115.965023,-32.0139,2019,1015.0,Midblock,PDO Minor,,Entering / Leaving Driveway,0,0,0,0,1,1,Metro
10066864,115.833197,-31.877531,2019,1445.0,Intersection,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10066870,115.951826,-32.100215999999996,2019,1700.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10066883,115.74725900000001,-32.283671000000005,2019,740.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,1,0,0,1,Metro
10066989,115.92469399999999,-32.00912,2019,1610.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,1,0,1,Metro
10076510,115.93521899999999,-31.961609000000003,2019,1640.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,2,Metro
10076593,116.03493999999999,-31.863028000000003,2019,324.0,Midblock,Hospital,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10076746,115.7476,-32.055735,2019,1300.0,Intersection,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
10057514,115.901436,-31.927440999999998,2019,746.0,Midblock,PDO Minor,Hit Pedestrian,Involving Pedestrian,0,0,0,0,1,1,Metro
